,having_IP_Address,URL_Length,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,DNSRecord,Result
297,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
298,1,0,1,1,0,0,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
299,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
300,1,2,0,1,1,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
301,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
302,1,0,1,1,0,2,2,0,0,1,1,1,2,0,1,0,1,1,0,0,0,1
303,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
304,1,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
305,1,2,1,1,0,1,2,0,0,1,1,1,1,2,1,0,0,1,0,0,0,1
306,1,0,1,1,0,2,2,0,1,0,1,2,2,0,1,0,1,1,1,1,0,1
307,1,0,1,1,0,0,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,1
308,1,0,0,1,0,0,2,0,1,1,0,1,2,0,1,0,1,1,1,1,1,1
309,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
310,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1
311,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
312,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
313,1,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
314,1,2,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
315,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
316,1,0,1,1,0,2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
317,1,0,1,1,0,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
318,1,0,1,1,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
319,1,0,1,1,0,1,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
320,0,0,1,0,0,0,2,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
321,0,2,1,0,1,1,2,0,0,0,1,2,2,2,0,1,1,1,0,1,0,1
322,1,0,1,1,0,2,2,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1
323,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
324,0,0,1,0,0,1,2,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
325,1,0,1,1,1,0,2,1,1,1,0,2,1,0,0,0,1,1,1,1,0,1
326,1,2,1,1,0,1,1,1,1,1,0,0,1,2,1,0,1,1,1,1,0,0
327,0,2,1,0,0,1,0,0,1,0,1,0,2,2,1,1,1,1,1,1,0,0
328,1,0,1,1,0,0,2,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0
329,1,2,0,1,0,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
330,1,2,1,1,0,0,2,0,0,1,1,1,2,2,1,0,1,1,0,1,0,1
331,0,0,1,0,0,1,2,1,1,0,0,2,0,0,1,1,1,1,1,1,0,1
332,1,0,1,1,1,0,2,0,0,1,1,2,1,0,1,0,1,1,0,1,1,1
333,1,0,0,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
334,1,2,1,1,0,0,0,0,1,1,1,0,0,2,1,0,1,1,1,1,0,0
335,1,0,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
336,1,0,1,1,0,2,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
337,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
338,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
339,0,2,1,0,0,2,2,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1
340,1,0,1,1,0,0,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
341,1,0,1,1,0,2,2,0,0,1,1,2,2,0,1,0,1,1,0,1,0,1
342,1,2,1,1,0,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
343,1,0,1,1,0,2,2,1,1,1,0,2,0,0,1,0,1,1,1,1,1,1
344,1,0,1,1,0,1,2,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1
345,1,2,1,1,0,0,2,0,1,1,1,2,2,2,1,0,1,1,1,1,1,1
346,1,2,1,1,0,0,0,0,0,1,1,0,2,2,1,0,1,1,0,1,0,0
347,1,0,1,1,0,1,0,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
348,1,0,1,1,1,2,2,0,0,1,1,1,2,0,1,0,1,1,0,1,0,1
349,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
350,1,0,1,1,0,1,1,1,0,1,1,0,2,0,0,0,1,1,0,1,0,0
351,1,0,1,1,0,0,2,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1
352,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
353,1,0,1,1,0,1,2,0,1,1,0,1,2,0,1,0,1,1,1,1,0,1
354,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
355,1,0,1,1,0,2,2,0,0,1,1,1,2,0,0,0,1,1,0,1,0,0
356,1,0,0,1,0,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
357,1,0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
358,1,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1
359,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
360,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0
361,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
362,1,0,1,1,0,0,2,1,0,1,0,2,1,0,1,0,1,1,0,1,1,1
363,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
364,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
365,0,0,1,0,0,0,2,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
366,1,2,1,1,0,2,2,0,0,1,1,1,1,2,1,0,1,1,0,1,0,1
367,1,0,1,1,0,2,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
368,0,0,1,0,0,0,2,0,0,0,1,0,2,0,1,1,1,1,0,1,0,0
369,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
370,1,0,1,1,1,2,2,1,1,1,0,2,1,0,1,0,1,1,1,1,0,1
371,1,0,1,1,0,2,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
372,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0
373,1,0,1,1,0,2,2,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1
374,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0
375,1,2,1,1,0,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1
376,1,0,1,1,1,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
377,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,1,1,0,1,0,0
378,0,0,1,0,1,2,2,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
379,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
380,1,0,1,1,0,1,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
381,1,0,1,1,0,0,2,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1
382,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
383,1,0,1,1,0,1,2,1,1,1,0,1,2,0,1,0,1,1,1,1,1,0
384,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
385,0,0,1,0,0,0,2,1,1,0,0,2,2,0,1,1,1,1,1,1,0,1
386,0,2,1,0,0,1,1,0,1,0,1,0,2,2,1,1,1,1,1,1,0,0
387,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
388,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
389,1,0,1,1,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,1,0,0
390,1,0,1,1,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1,0,0
391,1,0,1,1,0,2,2,0,1,1,0,2,0,0,1,0,1,1,1,1,1,1
392,0,2,1,0,0,1,2,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1
393,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
394,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1
395,1,0,1,1,0,2,2,0,0,1,1,2,1,0,1,0,1,1,0,1,0,1
396,1,0,1,1,1,1,2,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1
397,1,2,1,1,0,2,2,0,0,1,1,1,0,2,1,0,1,1,0,1,1,1
398,1,0,1,1,0,1,2,0,1,1,0,1,2,0,1,0,1,1,1,1,1,1
399,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
400,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
401,1,0,1,1,0,0,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
402,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,0,1
403,1,0,1,1,1,0,2,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1
404,1,2,1,1,0,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
405,1,0,1,1,1,1,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
406,1,0,1,1,0,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
407,1,0,1,1,0,0,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1
408,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
409,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
410,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
411,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1
412,1,0,1,1,1,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
413,1,0,1,1,1,0,2,1,1,1,0,2,1,0,1,0,1,1,1,1,1,1
414,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
415,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
416,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
417,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
418,1,0,1,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
419,0,0,1,0,0,1,1,1,1,0,0,0,2,0,1,1,1,1,1,1,0,0
420,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,0
421,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
422,1,0,1,1,0,2,2,0,1,1,0,1,2,0,1,0,1,1,1,1,0,1
423,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
424,1,0,0,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
425,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
426,1,2,1,1,0,0,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
427,1,0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
428,1,0,1,1,0,2,2,1,0,1,0,1,2,0,1,0,1,1,0,1,0,1
429,1,0,1,1,0,1,2,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
430,1,0,1,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
431,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
432,1,0,1,1,0,1,2,1,1,1,0,2,0,0,1,0,1,1,1,1,0,1
433,1,0,1,1,0,0,2,0,0,1,1,1,2,0,1,0,1,1,0,1,0,1
434,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
435,0,0,1,0,1,0,2,1,1,0,0,2,2,0,1,1,1,1,1,1,0,1
436,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
437,1,2,1,1,1,0,2,0,1,1,1,2,1,2,1,0,1,1,1,1,0,1
438,0,0,1,0,0,0,2,0,1,0,1,2,0,0,1,1,1,1,1,1,1,1
439,1,0,1,1,0,1,2,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1
440,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
441,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0
442,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
443,1,0,1,1,0,0,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
444,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
445,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
446,1,0,1,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
447,0,0,1,0,1,0,2,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
448,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
449,1,2,1,1,0,0,0,0,1,1,1,0,0,2,1,0,1,1,1,1,0,0
450,1,0,1,1,0,1,2,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1
451,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
452,0,2,1,0,0,0,0,0,1,0,1,0,0,2,1,1,1,1,1,1,0,0
453,1,0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
454,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
455,1,0,0,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
456,1,0,1,1,1,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
457,1,0,1,1,1,1,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
458,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
459,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
460,1,2,1,1,0,1,1,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
461,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
462,1,0,1,1,0,2,2,0,0,1,0,2,1,0,0,0,1,1,0,0,0,1
463,1,2,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1
464,1,0,1,1,1,0,2,1,0,1,0,2,1,0,0,0,1,1,0,0,1,1
465,1,0,1,1,0,0,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
466,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
467,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
468,1,2,1,1,0,0,2,0,0,1,1,1,2,2,0,0,1,1,0,0,0,1
469,1,2,1,1,0,1,2,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1
470,1,2,1,1,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
471,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
472,1,0,1,1,0,2,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
473,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
474,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
475,0,2,1,0,0,0,0,0,1,0,1,0,1,2,1,1,1,1,1,1,0,0
476,1,2,1,1,0,0,0,0,1,1,1,0,0,2,1,0,1,1,1,1,0,0
477,1,0,1,1,0,1,1,1,1,1,0,0,2,0,1,0,1,1,1,1,0,0
478,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0
479,0,2,1,0,0,2,2,0,1,0,1,1,1,2,1,1,1,1,1,1,0,0
480,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
481,1,2,1,1,0,0,0,0,1,1,1,0,0,2,1,0,1,1,1,1,0,0
482,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
483,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
484,1,0,1,1,0,1,0,1,1,1,0,1,2,0,1,0,1,1,1,1,1,1
485,1,2,1,1,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
486,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
487,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
488,1,2,1,1,0,2,2,0,1,1,1,2,0,2,1,0,1,1,1,1,0,1
489,1,0,1,1,0,0,2,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1
490,1,0,1,1,1,0,2,0,1,1,1,2,2,0,1,0,1,1,1,1,0,1
491,0,0,1,0,0,1,2,0,1,0,1,1,2,0,1,1,1,1,1,1,0,1
492,1,2,0,1,0,0,0,0,1,1,1,1,2,2,1,0,1,1,1,1,0,0
493,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
494,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
495,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0
496,0,0,1,0,0,1,2,1,1,0,0,1,2,0,1,1,1,1,1,1,1,1
497,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
498,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
499,1,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
500,0,2,1,0,1,0,2,0,1,0,1,2,1,2,1,1,1,1,1,1,1,1
501,1,2,1,1,1,1,2,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1
502,1,0,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
503,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
504,1,0,1,1,0,0,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
505,0,0,1,0,1,2,2,0,1,0,1,2,1,0,1,1,1,1,1,1,1,1
506,1,0,1,1,0,1,2,0,0,1,1,2,2,0,0,0,0,1,0,1,1,1
507,1,2,1,1,1,0,2,0,1,1,1,2,1,2,1,0,1,1,1,1,0,1
508,1,0,0,1,0,0,2,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1
509,1,0,1,1,0,2,2,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
510,1,0,1,1,0,1,2,0,0,1,0,2,2,0,0,0,1,1,0,1,0,1
511,1,2,1,1,0,1,2,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1
512,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0
513,1,0,1,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
514,1,2,1,1,0,1,0,0,1,1,1,0,2,2,1,0,1,1,1,1,0,0
515,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
516,1,0,1,1,0,0,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
517,1,2,1,1,0,0,2,0,1,1,1,2,2,2,1,0,1,1,1,1,0,1
518,1,0,1,1,0,0,2,1,1,1,1,2,1,0,1,0,1,1,1,1,1,1
519,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0
520,1,2,1,1,0,1,1,0,1,1,1,0,0,2,1,0,1,1,1,1,1,0
521,1,0,1,1,0,2,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
522,1,0,1,1,0,2,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
523,1,0,1,1,1,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
524,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
525,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
526,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
527,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1
528,1,2,1,1,1,0,2,0,0,1,1,2,0,2,0,0,1,1,0,0,1,1
529,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
530,1,0,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
531,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
532,1,0,1,1,0,0,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
533,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
534,1,2,1,1,0,1,1,0,1,1,0,0,0,2,1,0,1,1,1,1,0,0
535,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
536,1,0,1,1,0,1,0,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
537,1,0,1,1,0,2,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
538,1,2,1,1,1,2,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
539,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
540,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
541,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
542,0,2,1,0,0,0,2,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1
543,1,0,1,1,0,1,2,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1
544,1,0,1,1,0,0,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
545,1,0,1,1,0,2,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
546,1,0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
547,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
548,1,2,1,1,0,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1
549,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
550,1,0,1,1,1,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
551,1,0,1,1,1,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
552,1,0,1,1,1,2,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,1
553,1,0,1,1,0,0,2,1,0,1,0,2,2,0,0,0,1,1,0,1,0,1
554,1,0,0,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
555,1,2,0,1,0,1,1,1,1,1,0,0,1,2,1,0,1,1,1,1,1,0
556,1,0,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
557,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
558,1,0,1,1,0,0,2,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1
559,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
560,1,2,1,1,0,0,2,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1
561,1,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
562,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
563,0,0,1,0,1,0,2,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
564,1,0,1,1,0,1,2,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1
565,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
566,0,2,1,0,0,0,2,0,1,0,1,2,0,2,1,1,1,1,1,1,0,1
567,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
568,1,0,1,1,0,0,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
569,1,2,1,1,1,0,2,0,0,1,1,2,0,2,0,0,1,1,0,0,1,1
570,1,0,0,1,1,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
571,1,2,1,1,0,1,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
572,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
573,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0
574,1,2,1,1,0,2,2,0,0,1,1,2,0,2,0,0,1,1,0,1,1,1
575,1,0,1,1,1,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
576,1,0,1,1,0,1,2,0,1,1,0,1,2,0,1,0,1,1,1,1,1,0
577,1,2,1,1,0,0,2,0,1,1,1,0,0,2,1,0,1,1,1,1,1,0
578,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
579,1,0,1,1,0,2,2,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1
580,1,0,1,1,0,0,2,1,1,1,1,2,2,0,1,0,1,1,1,1,1,1
581,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
582,1,0,1,1,1,0,2,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1
583,1,0,1,1,0,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1
584,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
585,1,2,1,1,0,0,2,0,0,1,1,1,0,2,0,0,1,1,0,1,1,1
586,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
587,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
588,1,0,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
589,1,2,1,1,1,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
590,0,0,1,0,0,2,2,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
591,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
592,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
593,1,2,0,1,0,2,2,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1
594,1,0,1,1,0,1,0,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
595,1,2,0,1,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
596,1,0,1,1,0,0,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
